[2021-06-09T20:42:55.198] [INFO] default - |-----------------|
[2021-06-09T20:42:55.205] [INFO] default - |ExtraServer START|
[2021-06-09T20:42:55.206] [INFO] default - |-----------------|
[2021-06-09T20:42:55.211] [INFO] default - creating server...
[2021-06-09T20:42:55.214] [INFO] default - Loading plugins...
[2021-06-09T20:42:55.233] [ERROR] default - Cloud not load plugin asdasd.json: TypeError: require(...).onStart is not a function
[2021-06-09T20:42:55.373] [ERROR] default - Cloud not load plugin chat.js: TypeError [ERR_INVALID_ARG_TYPE]: The "emitter" argument must be an instance of EventEmitter. Received type string ('connection')
[2021-06-09T20:42:55.375] [INFO] defaultRequestHandler.js - DefaultRequestHandler was made by BomberPlayz.
[2021-06-09T20:42:55.375] [INFO] default - Loaded plugin defaultRequestHandler.js
[2021-06-09T20:42:55.376] [ERROR] default - Cloud not load plugin directoryList.js: TypeError: require(...).onStart is not a function
[2021-06-09T20:42:55.378] [INFO] logDebug.js - logDebug plugin by BomberPlayz!
[2021-06-09T20:42:55.378] [INFO] default - Loaded plugin logDebug.js
[2021-06-09T20:42:55.380] [ERROR] default - Cloud not load plugin tuccc.json: SyntaxError: D:\OneDrive\Desktop\progs\ExtraServer\server_plugins\tuccc.json: Unexpected number in JSON at position 57948
[2021-06-09T20:42:55.381] [INFO] _compatibleMode.js - CopatibleMode plugin was made by BomberPLayz
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.001] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.051] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.080] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.110] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.112] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.142] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.173] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.189] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.218] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.221] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.221] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.235] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.267] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.269] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.273] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.285] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.293] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.294] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.299] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.301] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.318] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.332] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.336] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.376] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.378] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.409] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.425] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.468] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.484] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.485] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.486] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.517] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.549] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.566] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.610] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.642] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.705] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.708] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.721] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.768] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.784] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.799] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:31.800] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
